,Left_Hand_Side,Right_Hand_Side,Support,Confidence,Lift
0,STT_OVER500,Qualified,0.034782608695652174,1.0,4.423076923076923
0,MDP_1_Ca,Qualified,0.005797101449275362,1.0,4.423076923076923
0,Annealing Strring,Qualified,0.005797101449275362,1.0,4.423076923076923
0,Qualified,STT_100_500,0.0782608695652174,0.3461538461538462,3.852357320099256
0,MDP3PP_5_15,Qualified,0.014492753623188406,0.7142857142857143,3.159340659340659
0,MDP_1_Y,Qualified,0.005797101449275362,0.6666666666666666,2.9487179487179485
0,HTIME_OVER2880,Qualified,0.020289855072463767,0.5833333333333333,2.580128205128205
0,SCD_OVER100,Qualified,0.02608695652173913,0.5625,2.487980769230769
0,ATEMP_500_600,Qualified,0.034782608695652174,0.4444444444444444,1.9658119658119657
0,SL_1_5,Qualified,0.008695652173913044,0.4285714285714286,1.8956043956043958
0,Annealing Atomosphere Reductive_True,Qualified,0.020289855072463767,0.41176470588235287,1.8212669683257916
0,ATEMP_600_800,Qualified,0.043478260869565216,0.40540540540540543,1.7931392931392933
0,HTEMP_LOWER_THAN_RT,Qualified,0.005797101449275362,0.4,1.7692307692307694
0,HTEMP_50_100,Qualified,0.06086956521739131,0.3962264150943396,1.7525399129172712
0,ATEMP_800_1000,Qualified,0.03188405797101449,0.39285714285714285,1.7376373626373627
0,ATIME_60_120,Qualified,0.043478260869565216,0.375,1.6586538461538463
0,MDP_1_S,Qualified,0.008695652173913044,0.375,1.6586538461538463
0,MDP2PP_20_30,Qualified,0.05217391304347826,0.36734693877551017,1.6248037676609104
0,CL_0.3_0.6,Qualified,0.05217391304347826,0.36734693877551017,1.6248037676609104
0,CL_1_5,Qualified,0.02608695652173913,0.36,1.5923076923076922
0,MDP_1_Mn,Qualified,0.014492753623188406,0.35714285714285715,1.5796703296703296
0,ATIME_360_720,Qualified,0.06086956521739131,0.35000000000000003,1.5480769230769231
0,STT_50_100,Qualified,0.02608695652173913,0.3461538461538461,1.5310650887573962
0,MDP_1_Ba,Qualified,0.005797101449275362,0.3333333333333333,1.4743589743589742
0,Carbon Paper,Qualified,0.1072463768115942,0.33035714285714285,1.461195054945055
0,MDP_1_Ru,Qualified,0.08115942028985507,0.3255813953488372,1.440071556350626
0,MDP2PP_10_20,Qualified,0.02608695652173913,0.32142857142857145,1.4217032967032968
0,MDP1PP_75_100,Qualified,0.06086956521739131,0.30434782608695654,1.3461538461538463
0,MDP_1_Sr,Qualified,0.02318840579710145,0.2962962962962963,1.3105413105413104
0,MDP2PP_0_10,Qualified,0.02608695652173913,0.28125,1.2439903846153846
0,Qualified,SL_0,0.15942028985507245,0.7051282051282051,1.204303122619954
